@id,accessScheme,contentType,parentPid,publishScheme,title,hasData_@id,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy,isDescribedBy_lastModifiedBy,isDescribedBy_modified
frl:6483262,public,file,frl:6482799,public,['Comparative analysis of thyroid hormone systems in rodents with subterranean lifestyle'],frl:6483262/data,defd95f93dfaea913d40e3a35aac8108,s41598-023-30179-w.pdf,application/pdf,3796331,2024-06-19T13:57:10.164+0200,317,317,2024-06-19T13:58:02.228+0200
frl:6483263,public,file,frl:6482800,public,['Response of pollinator taxa to fire is consistent with historic fire regimes in the Sierra Nevada and mediated through floral richness<sup>†</sup>'],frl:6483263/data,d2e294be1ca0f280d7aeb6bc32bd39c6,Ecology and Evolution - 2023 - Tarbill - Response of pollinator taxa to fire is consistent with historic fire regimes in.pdf,application/pdf,4058360,2024-06-19T13:59:25.456+0200,317,317,2024-06-19T14:00:27.005+0200
frl:6483265,public,file,frl:6483264,public,"['Anxiety disrupts performance monitoring: integrating\r\nbehavioral, event-related potential, EEG microstate, and\r\nsLORETA evidence']",frl:6483265/data,f8f5dc1343fbf6f73df76d232c01e70d,bhac307.pdf,application/pdf,1479265,2024-06-19T14:01:01.974+0200,254,317,2024-06-19T15:04:40.439+0200
frl:6483266,public,file,frl:6482801,public,['Human Dimensions and Visitors’ Perspective in Freshwater Crayfish Conservation: The Case of a Protected Area in Italy'],frl:6483266/data,f2a16f117cb8cf9018fc5a5ed5c39b9f,diversity-15-00999.pdf,application/pdf,826089,2024-06-19T14:02:17.952+0200,317,317,2024-06-19T14:03:44.325+0200
frl:6483268,public,file,frl:6482804,public,"['Spatial patterns of large African cats: a large‐scale study on density, home range size, and home range overlap of lions <i>Panthera leo</i> and leopards <i>Panthera pardus</i>']",frl:6483268/data,dbe690f0320be105f92e31dcda6e0dec,Mammal Review - 2023 - Nams - Spatial patterns of large African cats a large‐scale study on density home range size and.pdf,application/pdf,1636586,2024-06-19T14:08:16.541+0200,317,317,2024-06-19T14:09:23.646+0200
frl:6483270,public,file,frl:6482816,public,['The sperm-interacting proteome in the bovine isthmus and ampulla during the periovulatory period'],frl:6483270/data,bcb35cedfccf3c2377d461794b1eee06,s40104-022-00811-2.pdf,application/pdf,5736020,2024-06-19T14:20:20.519+0200,317,317,2024-06-19T14:20:54.639+0200
frl:6483272,public,file,frl:6482818,public,['Bidirectional movements of Nathusius’ pipistrelle bats (Pipistrellus nathusii) during autumn at a major migration corridor'],frl:6483272/data,d453afb8cbe5827fd306ee115636fd8a,1-s2.0-S235198942300330X-main.pdf,application/pdf,1034484,2024-06-19T14:24:20.569+0200,317,317,2024-06-19T14:25:06.764+0200
frl:6483273,public,file,frl:6482819,public,"['Description of contents of unopened bamboo corsets and crates from Quarry Ig/WJ of the Tendaguru locality (Late Jurassic, Tanzania, East Africa) as revealed by medical CT data and the potential of this data under paleontological and historical aspects']",frl:6483273/data,06236e4c7f0b24ed42c96c959515f0c9,1231.pdf,application/pdf,79462081,2024-06-19T14:29:23.427+0200,317,317,2024-06-19T14:33:00.939+0200
frl:6483275,public,file,frl:6482821,public,['Population dynamics of the last leopard population of eastern Indochina in the context of improved law enforcement'],frl:6483275/data,b257275a05c2fdee0480032c93d2c8da,1-s2.0-S0006320723001817-main.pdf,application/pdf,2854344,2024-06-19T14:36:56.847+0200,317,317,2024-06-19T14:37:55.899+0200
frl:6483276,public,file,frl:6474026,public,['An Appraisal of Automated Tools for FAIRness Evaluation'],frl:6483276/data,2b9bf15e1fafe63d4226c0fe58c904f4,1_Azevedo_DaMaLOS_2024_paper_1.pdf,application/pdf,352631,2024-06-19T14:44:30.969+0200,25,339,2024-06-25T08:04:26.545+0200
frl:6483278,public,file,frl:6473268,public,['NFDI4Cat - Utilizing Semantic Web Technologies for a Data Infrastructure in Catalysis-Related Sciences'],frl:6483278/data,329357008ab7535e083a9911c7ca94bf,4_Khatamirad_DaMaLOS_2024_paper_4.pdf,application/pdf,209213,2024-06-19T14:46:30.358+0200,25,339,2024-06-25T08:02:24.286+0200
frl:6483280,public,file,frl:6474028,public,['What’s Cooking in the NFDI4Culture Kitchen? A KG-based Research Data Integration Workflow'],frl:6483280/data,bf0ab396d6781f51828af55b9fc5d5d0,6_Bruns_DaMaLOS_2024_paper_6.pdf,application/pdf,1040581,2024-06-19T14:48:03.093+0200,25,339,2024-06-25T07:56:58.464+0200
frl:6483281,public,file,frl:6474023,public,['FAIR Data Publishing with Apache Maven'],frl:6483281/data,9d8eaaf61a7e1f9bdb1a97fa071a1a9e,7_Stadler_DaMaLOS_2024_paper_7.pdf,application/pdf,990561,2024-06-19T14:48:46.870+0200,25,339,2024-06-25T07:54:56.349+0200
frl:6483282,public,file,frl:6473809,public,['Towards Flexible Assessment of Metadata Quality in Research Meta Portals'],frl:6483282/data,d7691a064005665ea7e7355c8f4121e0,8_Wentzel_DaMaLOS_2024_paper_8.pdf,application/pdf,385421,2024-06-19T14:49:37.499+0200,25,339,2024-06-25T07:49:02.742+0200
frl:6483289,public,file,frl:6483288,public,['Operator State in a Workplace Simulation Modulates Eye-Blink Related EEG Activity'],frl:6483289/data,b67ce1dca99043ecf4000fc378a957f5,Operator_State_in_a_Workplace_Simulation_Modulates_Eye-Blink_Related_EEG_Activity.pdf,application/pdf,3971493,2024-06-19T16:20:50.374+0200,254,317,2024-06-24T07:10:03.059+0200
frl:6483293,public,file,frl:6482811,public,['On the road to self-sustainability: reintroduced migratory European northern bald ibises<i>Geronticus eremita</i>still need management interventions for population viability'],frl:6483293/data,22c0a0e186f4a998ff7833643de96ceb,on-the-road-to-self-sustainability-reintroduced-migratory-european-northern-bald-ibises-geronticus-eremita-still-need-management-interventions-for-population-viability.pdf,application/pdf,578281,2024-06-20T06:56:42.165+0200,317,317,2024-06-20T06:58:58.244+0200
frl:6483294,public,file,frl:6482812,public,['56th Annual Conference of Physiology and Pathology of Reproduction and 48th Joint Conference of Veterinary and Human Reproductive Medicine\r\n\r\nGeneral Theme: ‘United Excellence—Reproductive Research in Animals and Man 2023’'],frl:6483294/data,f36a8a52bbb829ae67ee614ecb1f62ea,Reprod Domestic Animals - 2023 - - Abstract.pdf,application/pdf,1901121,2024-06-20T07:00:32.422+0200,317,317,2024-06-20T07:03:30.342+0200
frl:6483295,public,file,frl:6482813,public,['Dense reconstruction of elephant trunk musculature'],frl:6483295/data,9f42c0140b4b580ef5f5d69d02a71ba5,PIIS0960982223012204.pdf,application/pdf,6135916,2024-06-20T07:04:03.503+0200,317,317,2024-06-20T07:04:50.382+0200
frl:6483296,public,file,frl:6482814,public,['Pregnancy length and health in giant pandas: What can metabolic and urinary endocrine markers unveil?'],frl:6483296/data,96564cb2c2e5f319acf4e617b958cbdd,1-s2.0-S2773093X23000478-main.pdf,application/pdf,9515522,2024-06-20T07:10:16.727+0200,317,317,2024-06-20T07:12:12.544+0200
frl:6483297,public,file,frl:6482823,public,['Forest gaps around wind turbines attract bat species with high collision risk'],frl:6483297/data,6f08a016b2bbc6682f8cea71107b4e3c,1-s2.0-S0006320723004482-main.pdf,application/pdf,907440,2024-06-20T07:15:16.296+0200,317,317,2024-06-20T07:17:10.648+0200
frl:6483298,public,file,frl:6482824,public,['Sourcing high tissue quality brains from deceased wild primates with known socio‐ecology'],frl:6483298/data,7ae7b6e001a31da999bc1af43bf953bc,Methods Ecol Evol - 2023 - Gräßle - Sourcing high tissue quality brains from deceased wild primates with known.pdf,application/pdf,13564774,2024-06-20T07:17:20.501+0200,317,317,2024-06-20T07:19:46.029+0200
frl:6483299,public,file,frl:6482826,public,"['Comparison of mosquito and fly derived <scp>DNA</scp> as a tool for sampling vertebrate biodiversity in suburban forests in Berlin, Germany']",frl:6483299/data,b6848ac884be14636e767b3fca5993d1,Environmental DNA - 2023 - Danabalan - Comparison of mosquito and fly derived DNA as a tool for sampling vertebrate.pdf,application/pdf,4294281,2024-06-20T07:27:14.716+0200,317,317,2024-06-20T07:30:27.628+0200
frl:6483300,public,file,frl:6482827,public,['Sex-specific changes in autosomal methylation rate in ageing common terns'],frl:6483300/data,ba0b8c2175ff5e47531e50d84dccf63c,fevo-11-982443.pdf,application/pdf,679990,2024-06-20T07:30:33.022+0200,317,317,2024-06-20T07:31:23.260+0200
frl:6483301,public,file,frl:6482828,public,['Evidence for a Novel Gammaherpesvirus as the Putative Agent of Malignant Catarrhal Fever Disease in Roan Antelopes (Hippotragus equinus)'],frl:6483301/data,465f1cbd9cd86b2b1567a9001a8a4858,viruses-15-00649.pdf,application/pdf,2226111,2024-06-20T07:32:55.955+0200,317,317,2024-06-20T07:36:58.089+0200
frl:6483302,public,file,frl:6482829,public,['High species diversity of Echinococcus spp. in wild mammals of Namibia'],frl:6483302/data,8eddab18cb4c70f9a13ec98bb896db5d,1-s2.0-S2213224423000329-main.pdf,application/pdf,4497891,2024-06-20T07:37:15.799+0200,317,317,2024-06-20T07:38:43.774+0200
frl:6483303,public,file,frl:6482793,public,"['Habitat quality, not patch isolation, drives distribution and abundance of two light-demanding butterflies in fragmented coppice landscapes']",frl:6483303/data,d38a17a2852def02d1ed1a40d1ce7f6e,s10841-023-00494-8.pdf,application/pdf,2762398,2024-06-20T07:42:51.818+0200,317,317,2024-06-20T07:43:37.434+0200
frl:6483305,public,file,frl:6482795,public,['First mitogenome phylogeny of the sun bear <i>Helarctos malayanus</i> reveals a deep split between Indochinese and Sundaic lineages'],frl:6483305/data,ee1482d919258fa89cc7d28587acd389,Ecology and Evolution - 2023 - Kunde - First mitogenome phylogeny of the sun bear Helarctos malayanus reveals a deep split.pdf,application/pdf,4523520,2024-06-20T07:50:08.051+0200,317,317,2024-06-20T07:51:13.465+0200
frl:6483308,public,file,frl:6482809,public,['Testing the Impact of Robotic Lawn Mowers on European Hedgehogs (Erinaceus europaeus) and Designing a Safety Test'],frl:6483308/data,b628ed95b5a678009aadd94b81b42638,animals-14-00122-v2.pdf,application/pdf,3286335,2024-06-20T08:42:19.483+0200,317,317,2024-06-20T09:07:10.199+0200
frl:6483309,public,file,frl:6482790,public,['A stem cell zoo uncovers intracellular scaling of developmental tempo across mammals'],frl:6483309/data,aa698b6a2b590d580294d4910eec59b1,PIIS1934590923002102.pdf,application/pdf,6247561,2024-06-20T08:46:41.011+0200,317,317,2024-06-20T08:49:17.004+0200
frl:6483310,public,file,frl:6482791,public,['Integument colouration and circulating carotenoids in relation to urbanisation in Eurasian kestrels (Falco tinnunculus)'],frl:6483310/data,de39fd4e76edc326a8f16a9b89d67c79,s00114-023-01874-5.pdf,application/pdf,2735011,2024-06-20T08:49:15.870+0200,317,317,2024-06-20T08:50:19.713+0200
frl:6483311,public,file,frl:6482792,public,['Disentangling effects of anthropogenic disturbance and community structure on multi-pathogen dynamics in tropical cave-dwelling bat communities'],frl:6483311/data,5945e52dfce68961f5e4ea93662151f2,786b6a23-949e-4111-a4ca-ea8e900d38d1.pdf,application/pdf,780603,2024-06-20T08:54:21.397+0200,317,317,2024-06-20T08:55:19.006+0200
frl:6483312,public,file,frl:6482806,public,['Occurrence and Characteristics of Cut Injuries in Hedgehogs in Germany: A Collection of Individual Cases'],frl:6483312/data,792942bfe8098ec94292bdcada38434a,animals-14-00057-v2.pdf,application/pdf,2259139,2024-06-20T08:58:33.806+0200,317,317,2024-06-20T08:59:25.180+0200
frl:6483313,public,file,frl:6482808,public,['Sperm-fluid-cell interplays in the bovine oviduct: glycosaminoglycans modulate sperm binding to the isthmic reservoir'],frl:6483313/data,b19144ba06b6706a9fb907f8d84a049d,s41598-023-37469-3.pdf,application/pdf,2118766,2024-06-20T09:05:02.704+0200,317,317,2024-06-20T09:05:48.581+0200
frl:6483315,public,file,frl:6483314,public,['Dermatophytes and mammalian hair: aspects of the evolution of Arthrodermataceae'],frl:6483315/data,8db6ac656d40c192506d088d0f1f9ee1,s13225-023-00526-3-1.pdf,application/pdf,5824160,2024-06-20T09:24:56.649+0200,317,317,2024-06-20T09:25:45.408+0200
frl:6483317,public,file,frl:6483316,public,['Molecular phenotyping of domestic cat (Felis catus) testicular cells across postnatal development – A model for wild felids'],frl:6483317/data,8ec6444370f8575674be5246eeb7cd76,1-s2.0-S2773093X23000156-main.pdf,application/pdf,7792198,2024-06-20T09:32:47.258+0200,317,317,2024-06-20T09:33:32.396+0200
frl:6483321,public,file,frl:6483320,public,['Detailed mapping of the complex fiber structure and white matter pathways of the chimpanzee brain '],frl:6483321/data,196b8c4a35ec8c400bdea9e045e2266d,s41592-024-02270-1.pdf,application/pdf,5455758,2024-06-20T10:24:46.555+0200,242,288,2024-09-17T08:39:55.205+0200
frl:6483323,public,file,frl:6483322,public,['The viscosity-enhancing effect of carob bean gum and sodium carboxymethylcellulose when added to infant formula'],frl:6483323/data,73fd2acef8e582c9d402f2a11c37a1d5,Food Science   Nutrition - 2024 - Baert - The viscosity‐enhancing effect of carob bean gum and sodium.pdf,application/pdf,968837,2024-06-20T10:38:39.980+0200,286,286,2024-06-20T10:39:39.885+0200
frl:6483325,public,file,frl:6483324,public,['Evaluation of probiotics in the treatment of hypothyroidism in early pregnancy combined with small intestinal bacterial overgrowth'],frl:6483325/data,c6d1346f1ac394edcc57cffc9c7af237,Food Science   Nutrition - 2024 - Zhang - Evaluation of probiotics in the treatment of hypothyroidism in early pregnancy.pdf,application/pdf,667973,2024-06-20T11:11:01.095+0200,286,286,2024-06-20T11:12:06.420+0200
frl:6483327,public,file,frl:6483326,public,['Effect of using biodegradable film constituting red grape anthocyanins as a novel packaging on the qualitative attributes of emergency food bars during storage'],frl:6483327/data,53de26b6a599a4b7780d2470d8422d30,Food Science   Nutrition - 2024 - Yekta - Effect of using biodegradable film constituting red grape anthocyanins as a novel.pdf,application/pdf,9408160,2024-06-20T11:53:41.724+0200,286,286,2024-06-20T11:54:51.612+0200
frl:6483331,public,file,frl:6483329,public,"['The evaluation of L-arginine solution as a solvent for propolis extraction: The phenolic profile, antioxidant, antibacterial activity, and in vitro bioaccessibility']",frl:6483331/data,9a7e2f6698f025c1891fcb06737894bd,Food Science   Nutrition - 2024 - Mergen Duymaz - The evaluation of L‐arginine solution as a solvent for propolis.pdf,application/pdf,517862,2024-06-20T12:39:14.689+0200,286,286,2024-06-20T12:40:13.490+0200
frl:6483340,public,file,frl:6483339,public,"['4-F-PCP, a Novel PCP Analog Ameliorates the Depressive-Like Behavior of Chronic Social Defeat Stress Mice via NMDA Receptor Antagonism']",frl:6483340/data,3aa2cd64034c8c3c5230d54744da81a1,bt-31-2-227-2.pdf,application/pdf,5677589,2024-06-21T07:37:45.188+0200,254,317,2024-06-24T07:14:26.734+0200
frl:6483344,public,file,frl:6483343,public,['Face pareidolia is enhanced by 40 Hz transcranial alternating current stimulation (tACS) of the face perception network'],frl:6483344/data,a4888a0b6ecc1cb3b7e4e3d67b1dbf13,s41598-023-29124-8-2.pdf,application/pdf,2176384,2024-06-21T07:47:42.326+0200,254,317,2024-06-24T07:17:37.544+0200
frl:6483352,public,file,frl:6483351,public,['Staggered Onsets of Processing Relevant and Irrelevant Stimulus Features Produce Different Dynamics of Congruency Effects'],frl:6483352/data,bd14dc73cf32e39799e5724fe08e51c9,252-1-2595-1-10-20230113.pdf,application/pdf,1980880,2024-06-21T09:51:51.195+0200,254,317,2024-06-24T07:22:36.357+0200
frl:6483354,public,file,frl:6483353,public,['Behavior-related visual activations in the auditory cortex of nonhuman primates'],frl:6483354/data,a7cd0b6016184a8978f3d579db6d4ece,1-s2.0-S030100822400073X-main-2.pdf,application/pdf,7648493,2024-06-21T10:33:40.690+0200,242,288,2024-09-16T12:41:16.753+0200
frl:6483360,public,file,frl:6483359,public,['Inhibiting the glycerophosphodiesterase EDI3 in ER-HER2+ breast cancer cells resistant to HER2-targeted therapy reduces viability and tumour growth'],frl:6483360/data,0ad02d71c1874b86709c4cf194a337de,s13046-022-02578-w-1.pdf,application/pdf,4539533,2024-06-21T11:47:25.671+0200,254,317,2024-06-24T07:51:53.913+0200
frl:6483362,public,file,frl:6483361,public,['In memoriam Thomas Gebel'],frl:6483362/data,3cc567deda250f2c128b15f557c4d11c,s00204-023-03473-9-1.pdf,application/pdf,457913,2024-06-21T12:21:07.256+0200,254,317,2024-06-24T07:53:23.598+0200
frl:6483366,public,file,frl:6483365,public,['Structural architecture and brain network efficiency link polygenic scores to intelligence'],frl:6483366/data,93e225ffb36eeb7a62b53541c34f7f24,Human Brain Mapping - 2023 - Genç - Structural architecture and brain network efficiency link polygenic scores to.pdf,application/pdf,3591542,2024-06-21T13:17:57.347+0200,254,317,2024-06-24T07:56:11.066+0200
frl:6483368,public,file,frl:6483367,public,['Non-Invasive Electric and Magnetic Brain Stimulation for the Treatment of Fibromyalgia '],frl:6483368/data,9a321f77efbee9cee40873975d2ec29e,biomedicines-11-00954-v2-1.pdf,application/pdf,672537,2024-06-21T13:43:00.941+0200,254,317,2024-06-24T07:57:17.107+0200
frl:6483370,public,file,frl:6483369,public,['Optimizing the Effect of tDCS on Motor Sequence Learning in the Elderly'],frl:6483370/data,df093a6db8c6311c8e90f326154a58ac,brainsci-13-00137-v2-2.pdf,application/pdf,1634941,2024-06-21T13:53:27.450+0200,254,317,2024-06-24T07:58:07.483+0200
frl:6483372,public,file,frl:6483371,public,['Metabolomics-based strategy to assess drug hepatotoxicity and uncover the mechanisms of hepatotoxicity involved'],frl:6483372/data,baabc5289c829a36cfc7c89490090f77,s00204-023-03474-8-2.pdf,application/pdf,1566864,2024-06-21T14:08:37.581+0200,254,317,2024-06-24T07:59:37.627+0200
frl:6483375,public,file,frl:6483374,public,"['A Systematic Analysis of Biological, Sociodemographic, Psychosocial, and Lifestyle Factors Contributing to Work Ability Across the Working Life Span: Cross-sectional Study']",frl:6483375/data,1650c6bc51785a106aa04524fd16f79a,formative-2023-1-e40818.pdf,application/pdf,222980,2024-06-21T14:27:08.145+0200,254,317,2024-06-24T08:00:44.761+0200
frl:6483381,public,file,frl:6483380,public,['Implementing the Radiology Rotation-Model-22 in Clerkships: The RRM-Pocket Card for Medical Students – Part 2'],frl:6483381/data,1071fe7f0b1005e18cca45a45c14cf8c,document-2.pdf,application/pdf,568003,2024-06-24T08:40:35.630+0200,317,317,2024-06-24T08:41:16.969+0200
frl:6483383,public,file,frl:6483382,public,['Introducing the Radiology Rotation-Model-22 in Clerkships: The RRM-Pocket Card for Medical Students – Part 1'],frl:6483383/data,5d9e1a3af683107bb7c0641bdfe711a6,document-3.pdf,application/pdf,540657,2024-06-24T08:48:19.495+0200,317,317,2024-06-24T08:48:58.945+0200
frl:6483387,public,file,frl:6483386,public,['Temperature–Humidity-Dependent Wind Effects on Physiological Heat Strain of Moderately Exercising Individuals Reproduced by the Universal Thermal Climate Index (UTCI)'],frl:6483387/data,65a091239656a72112db401b9294d78a,biology-12-00802-v3-1.pdf,application/pdf,5788204,2024-06-24T10:29:18.638+0200,254,317,2024-06-24T12:04:28.044+0200
frl:6483389,public,file,frl:6483388,public,['Can smart glasses change how people evaluate healthcare professionals? A mixed-method approach to using smart glasses in hospitals'],frl:6483389/data,2c9ffca13584290709394c246ce0ac6d,1-s2.0-S1071581923000903-main.pdf,application/pdf,3170151,2024-06-24T10:38:19.847+0200,254,317,2024-06-24T12:05:59.283+0200
frl:6483391,public,file,frl:6483390,public,['Does physical fitness affect cognitive functions differently across adulthood? An advantage of being older'],frl:6483391/data,57589d00ff69a5ec9bbaf31c89d0bbc5,fpsyg-14-1134770-5.pdf,application/pdf,1042460,2024-06-24T10:50:52.432+0200,254,317,2024-06-24T12:06:57.230+0200
frl:6483395,public,file,frl:6483394,public,['G\u2009×\u2009E interactions as a basis for toxicological uncertainty'],frl:6483395/data,417e6c70a7811d47e30356d12a6f592c,s00204-023-03500-9-2.pdf,application/pdf,1497520,2024-06-24T11:58:43.195+0200,254,317,2024-06-24T12:09:28.630+0200
frl:6483398,public,file,frl:6483397,public,['A century of research on neuromodulation interventions: A scientometric analysis of trends and knowledge maps'],frl:6483398/data,78bff4cec48228177f1b7abbfc685575,1-s2.0-S0149763423002695-main.pdf,application/pdf,8611057,2024-06-24T13:13:25.837+0200,254,317,2024-06-24T15:40:57.616+0200
frl:6483401,public,file,frl:6483400,public,['Tracking drivers’ minds: Continuous evaluation of mental load and cognitive processing in a realistic driving simulator scenario by means of the EEG'],frl:6483401/data,e8a124a1336bf247bb56fe95eba9d945,1-s2.0-S2405844023051125-main.pdf,application/pdf,3996399,2024-06-24T13:22:17.126+0200,254,317,2024-06-24T15:42:21.445+0200
frl:6483405,public,file,frl:6483404,public,['Alterations in the hepatocyte epigenetic landscape in steatosis'],frl:6483405/data,515a277c8b4c82b579be7f33c88595f6,s13072-023-00504-8-3.pdf,application/pdf,2611726,2024-06-25T08:30:49.312+0200,254,317,2024-06-25T13:37:52.931+0200
frl:6483407,public,file,frl:6483406,public,['Long-term hypercaloric diet exacerbates metabolic liver disease in PNPLA3 I148M animals'],frl:6483407/data,d6291d78d310ce43f6dd1dfbe3973c32,Liver International - 2023 - Su - Long‐term hypercaloric diet exacerbates metabolic liver disease in PNPLA3 I148M animals.pdf,application/pdf,14827055,2024-06-25T09:36:23.903+0200,254,317,2024-06-25T13:38:23.870+0200
frl:6483409,public,file,frl:6483408,public,['Impact of Transcranial Direct Current Stimulation on\r\nUltra-Rapid Opioid Detoxification Outcome'],frl:6483409/data,7f954e450432f8549aea9d72278cccc6,9435_IfADo.pdf,application/pdf,628142,2024-06-25T09:48:26.667+0200,254,317,2024-06-25T13:40:21.182+0200
frl:6483411,public,file,frl:6483410,public,['Gadolinium contrast agents: dermal deposits and potential effects\r\non epidermal small nerve fibers'],frl:6483411/data,98f9bec20af1c5e089bfd2e8e2332915,s00415-023-11740-z-1.pdf,application/pdf,998220,2024-06-25T10:06:10.005+0200,254,317,2024-06-25T13:42:04.194+0200
frl:6483413,public,file,frl:6483412,public,['Untersuchung der Böden im direkten Umfeld der UBA-Messnetz-Standorte in den neuen Ländern zur Vervollständigung des bundesweiten Umweltbeobachtungsnetzes im Hinblick auf ein integriertes und repräsentatives Monitoring'],frl:6483413/data,fbc4660596775ca22918b33aa9661b77,Texte_72-2002.pdf,application/pdf,12100791,2024-06-25T13:50:00.829+0200,18,18,2024-06-25T13:51:37.742+0200
frl:6483421,public,file,frl:6483420,public,['Cognitive aging at work and in daily life—a narrative review on challenges due to age-related changes in central cognitive functions'],frl:6483421/data,076f9ec20d9c96d7cf116589326a1f9d,fpsyg-14-1232344-2.pdf,application/pdf,1154532,2024-06-25T14:48:59.593+0200,254,317,2024-06-26T13:45:17.398+0200
frl:6483425,public,file,frl:6483424,public,['Comparative histological analysis of the skin for forensic investigation of some animal species'],frl:6483425/data,fe2531ff76dddedf0999f84a8eb61423,excli2022-5335.pdf,application/pdf,2771662,2024-06-25T14:57:05.723+0200,254,317,2024-06-26T13:46:21.665+0200
frl:6483431,public,file,frl:6483430,public,['Corona in RLP - Bilanz einer Impfkampagne'],frl:6483431/data,7fe502a9b85df90384c4658279f13cb2,Corona in RLP-Bilanz einer Impfkampagne.pdf,application/pdf,6071932,2024-06-26T08:07:15.225+0200,339,339,2024-06-28T09:34:42.737+0200
frl:6483433,public,file,frl:6483432,public,['Mensch und Gesellschaft im digitalen Wandel'],frl:6483433/data,823f201a9784030bb13f673401d2a78f,bdp-bericht-2018.pdf,application/pdf,1329285,2024-06-26T09:26:51.533+0200,339,339,2024-06-27T08:39:39.419+0200
frl:6483469,public,file,frl:6483468,public,['Hyperglycemia Induces Trained Immunity in Macrophages and Their Precursors and Promotes Atherosclerosis'],frl:6483469/data,5eaa6e3630aece3a0284354c4a7a00cd,edgar-et-al-2021-hyperglycemia-induces-trained-immunity-in-macrophages-and-their-precursors-and-promotes-atherosclerosis.pdf,application/pdf,4046585,2024-06-28T11:43:09.284+0200,337,337,2024-08-14T15:49:58.891+0200
frl:6483498,public,file,frl:6483496,public,"['Relationship Between Insulin Sensitivity and Menstrual Cycle Is Modified by BMI, Fitness, and Physical Activity in NHANES']",frl:6483498/data,8b88bb5be23d44030e06ad09fb6bff5f,dgab415.pdf,application/pdf,1432544,2024-07-01T14:45:13.486+0200,337,337,2024-08-14T15:51:01.944+0200
frl:6483503,public,file,frl:6483502,public,['Notfallkonzept für Infrastrukturausfälle im Krankenhaus'],frl:6483503/data,6536da09c543d435237c2e24e5933312,148661.pdf,application/pdf,3507562,2024-07-03T11:34:28.815+0200,339,339,2024-07-04T08:31:17.317+0200
frl:6483505,public,file,frl:6483504,public,['Übungskonzept für Infrastrukturausfälle im Krankenhaus'],frl:6483505/data,b131849c68b837299c174c836b15e712,148662.pdf,application/pdf,2783923,2024-07-03T12:11:31.036+0200,339,339,2024-07-04T08:31:30.504+0200
frl:6483508,public,file,frl:6483507,public,['HPV-Impfung gegen Krebs'],frl:6483508/data,6ae8b0238fe7ba1868440d6aa8914967,HPV_2024_korr.pdf,application/pdf,1023572,2024-07-05T12:42:18.307+0200,339,339,2024-07-10T10:49:28.004+0200
frl:6483513,public,file,frl:6483512,public,"['Blasenkrebs: Diagnose, Therapie, Nachsorge']",frl:6483513/data,ecaace8df477b5f5f04878078759cca0,Blasenkrebs_2024__web.pdf,application/pdf,1947246,2024-07-08T08:45:06.566+0200,339,339,2024-07-08T14:12:17.593+0200
frl:6483517,public,file,frl:6483514,public,['Noninvasive fungal rhinosinusitis: a case series'],frl:6483517/data,8d2e0f53f6565ab11a8d6a0084d12c92,bfdd50c3-9a34-4549-86c0-6450f77ab16e_67204_-_mohamed_masmoudi_v2.pdf,application/pdf,1585472,2024-07-08T13:57:09.682+0200,337,337,2024-09-27T13:29:25.849+0200
frl:6483519,public,file,frl:6483518,public,"['Hautkrebs: Diagnose, Therapie, Nachsorge']",frl:6483519/data,0b263e919622aa04c779d7aa2c5dc65a,Hautkrebs_2024__web.pdf,application/pdf,5540013,2024-07-08T14:14:21.281+0200,339,339,2024-07-08T14:16:48.566+0200
frl:6483522,public,file,frl:6483501,public,['Lehren aus der Corona-Pandemie für die Zukunft: die Perspektive eines kommunalen Gesundheitsamtes in Schleswig- Holstein - Positionspapier'],frl:6483522/data,b376382d40b37f6fbb4f5b34fb483a19,Weigl Lehren aus der Corona-Pandemie 8Jul2024.pdf,application/pdf,720289,2024-07-08T14:50:00.577+0200,25,25,2024-07-08T14:54:32.180+0200
frl:6483528,public,file,frl:6483527,public,['Sonne ohne Reue'],frl:6483528/data,7c55d21c7f8e00397036ed4b83133669,2024054_Sonne_ohne_Reue___Web.pdf,application/pdf,3352542,2024-07-09T15:31:20.659+0200,339,339,2024-07-10T10:51:00.329+0200
frl:6483532,public,file,frl:6483531,public,"['Psychische Gesundheit fördern, Teilhabe an Arbeit sichern']",frl:6483532/data,2844bb2e6c699fb661a13a7e6cff62ae,Band_47_web.pdf,application/pdf,9804250,2024-07-10T11:08:32.635+0200,339,339,2024-07-15T08:00:56.279+0200
frl:6483542,public,file,frl:6483541,public,"['Myocardial infarctions, subtypes and coronary atherosclerosis in SLE: a case–control study']",frl:6483542/data,12d109c61548e14dff57ef6a112e852e,e000515.full.pdf,application/pdf,357179,2024-07-11T11:54:51.238+0200,337,337,2024-08-14T15:51:27.419+0200
frl:6483544,public,file,frl:6483543,public,['Ideale Kieferorthopädie zwischen klassisch bewährt und digital'],frl:6483544/data,4a1fe998d684a0d28fa793f85b7a05c4,Abstractband_2021_komplett__Endfassung.pdf,application/pdf,3087602,2024-07-11T13:16:20.500+0200,339,339,2024-07-11T14:19:42.940+0200
frl:6483546,public,file,frl:6483545,public,['CAD/CAM - Biologie und Mechanik'],frl:6483546/data,eb4b49b994c1f1a567c3810914220eaf,DGKFO_Abstractband_2022_Endfassung.pdf,application/pdf,3290371,2024-07-11T13:24:20.261+0200,339,339,2024-07-11T14:21:12.715+0200
